04PRO,0,20090205,090006,2.00,2.00,2.00,2.00,25,0
04PRO,0,20090205,103640,1.98,1.98,1.98,1.98,1000,0
04PRO,0,20090205,111235,1.86,1.86,1.86,1.86,1,0
04PRO,0,20090205,111932,1.86,1.86,1.86,1.86,10,0
04PRO,0,20090205,112349,1.86,1.86,1.86,1.86,13,0
04PRO,0,20090205,115953,1.87,1.87,1.87,1.87,11,0
04PRO,0,20090205,121849,1.98,1.98,1.98,1.98,10,0
04PRO,0,20090205,131709,1.88,1.88,1.88,1.88,6,0
04PRO,0,20090205,135655,1.88,1.88,1.88,1.88,2,0
04PRO,0,20090205,141313,1.98,1.98,1.98,1.98,990,0
04PRO,0,20090205,150302,1.88,1.88,1.88,1.88,16,0
04PRO,0,20090205,153638,1.97,1.97,1.97,1.97,10,0
04PRO,0,20090205,154924,1.89,1.89,1.89,1.89,4,0
04PRO,0,20090205,162001,1.96,1.96,1.96,1.96,500,0
05VICT,0,20090205,090007,1.15,1.15,1.15,1.15,3770,0
05VICT,0,20090205,090027,1.15,1.15,1.15,1.15,8220,0
05VICT,0,20090205,090322,1.15,1.15,1.15,1.15,2500,0
05VICT,0,20090205,090339,1.15,1.15,1.15,1.15,1000,0
05VICT,0,20090205,090420,1.15,1.15,1.15,1.15,780,0
05VICT,0,20090205,090427,1.12,1.14,1.12,1.14,15123,0
05VICT,0,20090205,090508,1.12,1.12,1.12,1.12,1000,0
05VICT,0,20090205,090952,1.13,1.13,1.13,1.13,2000,0
05VICT,0,20090205,091528,1.15,1.15,1.15,1.15,902,0
05VICT,0,20090205,091651,1.18,1.18,1.18,1.18,5063,0
05VICT,0,20090205,091655,1.18,1.18,1.18,1.18,1237,0
05VICT,0,20090205,091741,1.20,1.20,1.20,1.20,1000,0
05VICT,0,20090205,091803,1.20,1.20,1.20,1.20,3000,0
05VICT,0,20090205,091814,1.21,1.21,1.21,1.21,1540,0
05VICT,0,20090205,091830,1.21,1.21,1.21,1.21,2560,0
05VICT,0,20090205,091851,1.21,1.21,1.21,1.21,3000,0
05VICT,0,20090205,091929,1.22,1.22,1.22,1.22,1200,0
05VICT,0,20090205,091952,1.22,1.22,1.22,1.22,596,0
05VICT,0,20090205,092017,1.22,1.22,1.22,1.22,2349,0
