01NFI,0,20080627,093006,1.36,1.36,1.36,1.36,670,0
01NFI,0,20080627,094422,1.36,1.36,1.36,1.36,1,0
01NFI,0,20080627,095345,1.34,1.36,1.34,1.36,6815,0
01NFI,0,20080627,095748,1.34,1.34,1.34,1.34,2,0
01NFI,0,20080627,095929,1.34,1.34,1.34,1.34,3,0
01NFI,0,20080627,101949,1.39,1.39,1.39,1.39,10,0
01NFI,0,20080627,110059,1.35,1.35,1.35,1.35,300,0
01NFI,0,20080627,110753,1.35,1.35,1.35,1.35,4,0
01NFI,0,20080627,110944,1.36,1.36,1.36,1.36,4,0
01NFI,0,20080627,111126,1.36,1.36,1.36,1.36,2,0
01NFI,0,20080627,111429,1.36,1.36,1.36,1.36,13,0
01NFI,0,20080627,111809,1.36,1.36,1.36,1.36,9,0
01NFI,0,20080627,112332,1.39,1.39,1.39,1.39,1184,0
01NFI,0,20080627,113743,1.39,1.39,1.39,1.39,1239,0
01NFI,0,20080627,113804,1.39,1.39,1.39,1.39,1489,0
01NFI,0,20080627,114037,1.39,1.39,1.39,1.39,511,0
01NFI,0,20080627,114118,1.39,1.39,1.39,1.39,205,0
01NFI,0,20080627,115658,1.41,1.41,1.41,1.41,500,0
01NFI,0,20080627,123813,1.41,1.41,1.41,1.41,1294,0
01NFI,0,20080627,124114,1.41,1.41,1.41,1.41,590,0
01NFI,0,20080627,124138,1.41,1.41,1.41,1.41,500,0
01NFI,0,20080627,125607,1.39,1.39,1.39,1.39,1,0
01NFI,0,20080627,140246,1.37,1.37,1.37,1.37,1011,0
01NFI,0,20080627,144045,1.38,1.38,1.38,1.38,873,0
01NFI,0,20080627,144826,1.38,1.38,1.38,1.38,5,0
01NFI,0,20080627,150204,1.40,1.40,1.40,1.40,105,0
01NFI,0,20080627,150641,1.38,1.38,1.38,1.38,624,0
01NFI,0,20080627,152119,1.36,1.36,1.36,1.36,130,0
01NFI,0,20080627,152254,1.36,1.36,1.36,1.36,10,0
01NFI,0,20080627,153505,1.36,1.36,1.36,1.36,3,0
01NFI,0,20080627,160032,1.40,1.40,1.40,1.40,100,0
01NFI,0,20080627,160648,1.40,1.40,1.40,1.40,3000,0
01NFI,0,20080627,160725,1.40,1.40,1.40,1.40,249,0
01NFI,0,20080627,160820,1.41,1.41,1.41,1.41,1283,0
01NFI,0,20080627,160842,1.41,1.41,1.41,1.41,1500,0
01NFI,0,20080627,160848,1.41,1.41,1.41,1.41,100,0
04PRO,0,20080627,093005,4.65,4.65,4.65,4.65,435,0
04PRO,0,20080627,093332,4.65,4.65,4.64,4.64,565,0
04PRO,0,20080627,093837,4.63,4.63,4.63,4.63,400,0
04PRO,0,20080627,093911,4.64,4.64,4.64,4.64,435,0
04PRO,0,20080627,094026,4.64,4.64,4.63,4.63,106,0
04PRO,0,20080627,094523,4.64,4.64,4.64,4.64,1,0
04PRO,0,20080627,095749,4.64,4.64,4.64,4.64,2,0
04PRO,0,20080627,095929,4.64,4.64,4.64,4.64,3,0
04PRO,0,20080627,110811,4.64,4.64,4.64,4.64,4,0
04PRO,0,20080627,111144,4.64,4.64,4.64,4.64,2,0
04PRO,0,20080627,111443,4.64,4.64,4.64,4.64,13,0
04PRO,0,20080627,111639,4.64,4.64,4.64,4.64,16,0
04PRO,0,20080627,111826,4.64,4.64,4.64,4.64,9,0
04PRO,0,20080627,114041,4.79,4.80,4.79,4.80,1000,0
04PRO,0,20080627,120721,4.80,4.80,4.80,4.80,490,0
04PRO,0,20080627,123150,4.80,4.80,4.80,4.80,10,0
04PRO,0,20080627,125607,4.64,4.64,4.64,4.64,1,0
04PRO,0,20080627,134335,4.80,4.80,4.80,4.80,400,0
04PRO,0,20080627,135649,4.79,4.80,4.79,4.80,300,0
04PRO,0,20080627,140246,4.70,4.70,4.70,4.70,11,0
04PRO,0,20080627,141512,4.80,4.80,4.80,4.80,359,0
04PRO,0,20080627,144826,4.80,4.80,4.80,4.80,5,0
04PRO,0,20080627,152119,4.80,4.80,4.70,4.70,520,0
04PRO,0,20080627,152258,4.70,4.70,4.70,4.70,10,0
04PRO,0,20080627,153523,4.71,4.71,4.71,4.71,3,0
04PRO,0,20080627,160606,4.71,4.71,4.71,4.71,4,0
04PRO,0,20080627,162005,4.82,4.82,4.82,4.82,27,0
05VICT,0,20080627,093007,1.17,1.17,1.17,1.17,35,0
05VICT,0,20080627,093231,1.19,1.19,1.19,1.19,150,0
05VICT,0,20080627,093300,1.19,1.19,1.19,1.19,950,0
05VICT,0,20080627,093319,1.22,1.22,1.22,1.22,100,0
05VICT,0,20080627,094543,1.19,1.19,1.19,1.19,1,0
05VICT,0,20080627,094726,1.16,1.19,1.16,1.19,440,0
05VICT,0,20080627,094740,1.21,1.21,1.21,1.21,300,0
05VICT,0,20080627,095749,1.16,1.16,1.16,1.16,2,0
05VICT,0,20080627,100508,1.20,1.20,1.20,1.20,500,0
05VICT,0,20080627,100629,1.22,1.22,1.21,1.21,12175,0
05VICT,0,20080627,110819,1.22,1.22,1.22,1.22,4,0
05VICT,0,20080627,111150,1.22,1.22,1.22,1.22,2,0
05VICT,0,20080627,111448,1.22,1.22,1.22,1.22,13,0
05VICT,0,20080627,111640,1.22,1.22,1.22,1.22,4,0
05VICT,0,20080627,111829,1.22,1.22,1.22,1.22,9,0
05VICT,0,20080627,112939,1.22,1.22,1.22,1.22,983,0
05VICT,0,20080627,112958,1.24,1.24,1.24,1.24,100,0
05VICT,0,20080627,124233,1.22,1.22,1.22,1.22,2550,0
05VICT,0,20080627,124247,1.24,1.24,1.24,1.24,150,0
05VICT,0,20080627,125607,1.22,1.22,1.22,1.22,1,0
05VICT,0,20080627,130811,1.25,1.25,1.24,1.24,11550,0
05VICT,0,20080627,131025,1.26,1.26,1.26,1.26,200,0
05VICT,0,20080627,132320,1.25,1.25,1.25,1.25,980,0
05VICT,0,20080627,132553,1.26,1.26,1.26,1.26,1402,0
05VICT,0,20080627,140246,1.26,1.26,1.25,1.25,11,0
05VICT,0,20080627,144001,1.28,1.28,1.28,1.28,400,0
05VICT,0,20080627,144157,1.28,1.28,1.28,1.28,1000,0
05VICT,0,20080627,144404,1.28,1.28,1.28,1.28,1500,0
05VICT,0,20080627,144500,1.28,1.28,1.28,1.28,500,0
05VICT,0,20080627,144826,1.25,1.25,1.25,1.25,505,0
05VICT,0,20080627,152119,1.25,1.25,1.25,1.25,130,0
05VICT,0,20080627,152302,1.25,1.25,1.25,1.25,10,0
05VICT,0,20080627,153529,1.25,1.25,1.25,1.25,3,0
05VICT,0,20080627,155816,1.26,1.26,1.26,1.26,1000,0
05VICT,0,20080627,155835,1.28,1.28,1.28,1.28,300,0
05VICT,0,20080627,160439,1.26,1.26,1.25,1.25,5000,0
05VICT,0,20080627,160658,1.27,1.27,1.27,1.27,1500,0
05VICT,0,20080627,160805,1.27,1.27,1.27,1.27,3500,0
05VICT,0,20080627,160820,1.28,1.28,1.28,1.28,1419,0
05VICT,0,20080627,162011,1.27,1.27,1.27,1.27,2807,0
06MAGNA,0,20080627,093008,2.11,2.11,2.11,2.11,24275,0
06MAGNA,0,20080627,093129,2.20,2.20,2.20,2.20,100,0
06MAGNA,0,20080627,094603,2.16,2.16,2.16,2.16,1,0
06MAGNA,0,20080627,095411,2.16,2.16,2.15,2.15,650,0
06MAGNA,0,20080627,095419,2.15,2.15,2.15,2.15,359,0
06MAGNA,0,20080627,095749,2.13,2.13,2.13,2.13,2,0
06MAGNA,0,20080627,095929,2.13,2.13,2.13,2.13,3,0
06MAGNA,0,20080627,102519,2.17,2.17,2.17,2.17,100,0
06MAGNA,0,20080627,104630,2.17,2.17,2.17,2.17,1000,0
06MAGNA,0,20080627,110650,2.17,2.17,2.17,2.17,300,0
06MAGNA,0,20080627,110826,2.15,2.15,2.15,2.15,4,0
06MAGNA,0,20080627,111156,2.15,2.15,2.15,2.15,2,0
06MAGNA,0,20080627,111456,2.15,2.15,2.15,2.15,13,0
06MAGNA,0,20080627,111640,2.14,2.14,2.14,2.14,4,0
06MAGNA,0,20080627,111838,2.14,2.14,2.14,2.14,9,0
06MAGNA,0,20080627,112349,2.17,2.17,2.17,2.17,10,0
06MAGNA,0,20080627,113844,2.17,2.17,2.17,2.17,32,0
06MAGNA,0,20080627,114025,2.17,2.17,2.17,2.17,500,0
06MAGNA,0,20080627,120922,2.15,2.15,2.15,2.15,800,0
06MAGNA,0,20080627,125607,2.16,2.16,2.16,2.16,1,0
06MAGNA,0,20080627,125632,2.18,2.18,2.17,2.17,500,0
06MAGNA,0,20080627,130256,2.18,2.18,2.18,2.18,700,0
06MAGNA,0,20080627,130520,2.21,2.21,2.21,2.21,500,0
06MAGNA,0,20080627,133105,2.18,2.18,2.18,2.18,590,0
06MAGNA,0,20080627,133335,2.18,2.18,2.18,2.18,555,0
06MAGNA,0,20080627,133346,2.18,2.18,2.18,2.18,1305,0
06MAGNA,0,20080627,133700,2.18,2.18,2.18,2.18,30,0
06MAGNA,0,20080627,133828,2.18,2.18,2.18,2.18,400,0
06MAGNA,0,20080627,133913,2.18,2.18,2.18,2.18,470,0
06MAGNA,0,20080627,134451,2.18,2.18,2.18,2.18,500,0
06MAGNA,0,20080627,142252,2.16,2.16,2.16,2.16,999,0
06MAGNA,0,20080627,142253,2.16,2.16,2.16,2.16,61,0
06MAGNA,0,20080627,143046,2.16,2.16,2.15,2.15,787,0
06MAGNA,0,20080627,143405,2.15,2.15,2.15,2.15,1000,0
06MAGNA,0,20080627,144826,2.15,2.15,2.15,2.15,5,0
06MAGNA,0,20080627,144933,2.18,2.18,2.18,2.18,1000,0
06MAGNA,0,20080627,145228,2.19,2.19,2.19,2.19,460,0
06MAGNA,0,20080627,152119,2.17,2.17,2.17,2.17,130,0
06MAGNA,0,20080627,152305,2.17,2.17,2.17,2.17,10,0
06MAGNA,0,20080627,152818,2.20,2.20,2.19,2.19,4750,0
06MAGNA,0,20080627,153436,2.17,2.17,2.17,2.17,172,0
06MAGNA,0,20080627,153536,2.17,2.17,2.17,2.17,3,0
06MAGNA,0,20080627,155127,2.19,2.19,2.19,2.19,9,0
06MAGNA,0,20080627,160512,2.19,2.19,2.19,2.19,1000,0
06MAGNA,0,20080627,160712,2.20,2.20,2.20,2.20,1500,0
06MAGNA,0,20080627,162009,2.17,2.17,2.17,2.17,4230,0
06MAGNA,0,20080627,162046,2.17,2.17,2.17,2.17,955,0
06MAGNA,0,20080627,162235,2.17,2.17,2.17,2.17,700,0
06MAGNA,0,20080627,162438,2.17,2.17,2.17,2.17,300,0
06MAGNA,0,20080627,162726,2.17,2.17,2.17,2.17,200,0
06MAGNA,0,20080627,162935,2.17,2.17,2.17,2.17,1000,0
08OCTAVA,0,20080627,093006,2.70,2.70,2.70,2.70,35,0
08OCTAVA,0,20080627,093821,2.70,2.70,2.66,2.66,1166,0
08OCTAVA,0,20080627,094653,2.66,2.66,2.66,2.66,1,0
08OCTAVA,0,20080627,095749,2.66,2.66,2.66,2.66,22,0
08OCTAVA,0,20080627,100232,2.68,2.68,2.68,2.68,4000,0
08OCTAVA,0,20080627,100627,2.80,2.80,2.80,2.80,2000,0
08OCTAVA,0,20080627,101012,2.79,2.79,2.79,2.79,500,0
08OCTAVA,0,20080627,101637,2.70,2.70,2.70,2.70,600,0
08OCTAVA,0,20080627,101942,2.70,2.70,2.70,2.70,2000,0
08OCTAVA,0,20080627,105622,2.80,2.80,2.78,2.78,1000,0
08OCTAVA,0,20080627,110841,2.71,2.71,2.71,2.71,4,0
08OCTAVA,0,20080627,111209,2.72,2.72,2.72,2.72,2,0
08OCTAVA,0,20080627,111341,2.72,2.72,2.72,2.72,346,0
08OCTAVA,0,20080627,111507,2.72,2.72,2.72,2.72,13,0
08OCTAVA,0,20080627,111640,2.72,2.72,2.72,2.72,4,0
08OCTAVA,0,20080627,111846,2.72,2.72,2.72,2.72,9,0
08OCTAVA,0,20080627,114918,2.80,2.80,2.80,2.80,1000,0
08OCTAVA,0,20080627,125607,2.75,2.75,2.75,2.75,1,0
08OCTAVA,0,20080627,143410,2.79,2.79,2.79,2.79,1000,0
08OCTAVA,0,20080627,144826,2.77,2.77,2.77,2.77,5,0
08OCTAVA,0,20080627,150512,2.79,2.79,2.79,2.79,998,0
08OCTAVA,0,20080627,150524,2.80,2.80,2.80,2.80,3000,0
08OCTAVA,0,20080627,150550,2.80,2.80,2.80,2.80,1000,0
08OCTAVA,0,20080627,152308,2.77,2.77,2.77,2.77,10,0
08OCTAVA,0,20080627,153142,2.77,2.77,2.77,2.77,485,0
08OCTAVA,0,20080627,153606,2.75,2.75,2.75,2.75,3,0
08OCTAVA,0,20080627,153945,2.77,2.77,2.77,2.77,1000,0
08OCTAVA,0,20080627,154129,2.75,2.75,2.75,2.75,100,0
08OCTAVA,0,20080627,154553,2.77,2.77,2.77,2.77,500,0
08OCTAVA,0,20080627,154613,2.77,2.77,2.77,2.77,1500,0
08OCTAVA,0,20080627,160831,2.77,2.77,2.77,2.77,1515,0
08OCTAVA,0,20080627,160847,2.80,2.80,2.80,2.80,485,0
08OCTAVA,0,20080627,162009,2.80,2.80,2.80,2.80,1000,0
13FORTUNA,0,20080627,093006,1.51,1.51,1.51,1.51,35,0
13FORTUNA,0,20080627,093436,1.54,1.54,1.54,1.54,120,0
13FORTUNA,0,20080627,093718,1.51,1.51,1.51,1.51,1841,0
13FORTUNA,0,20080627,093732,1.54,1.54,1.54,1.54,170,0
