06MAGNA,0,20110204,090009,0.78,0.78,0.78,0.78,8186,0
06MAGNA,0,20110204,091731,0.78,0.78,0.78,0.78,2,0
06MAGNA,0,20110204,091840,0.78,0.78,0.78,0.78,9,0
06MAGNA,0,20110204,091941,0.78,0.78,0.78,0.78,13954,0
06MAGNA,0,20110204,092034,0.78,0.78,0.78,0.78,1047,0
06MAGNA,0,20110204,092256,0.78,0.78,0.78,0.78,6700,0
06MAGNA,0,20110204,095235,0.78,0.78,0.78,0.78,56245,0
06MAGNA,0,20110204,095458,0.77,0.77,0.77,0.77,20,0
06MAGNA,0,20110204,100030,0.77,0.77,0.77,0.77,2,0
06MAGNA,0,20110204,101509,0.78,0.78,0.78,0.78,4045,0
06MAGNA,0,20110204,111750,0.78,0.78,0.78,0.78,13823,0
06MAGNA,0,20110204,112225,0.79,0.79,0.79,0.79,1000,0
06MAGNA,0,20110204,113940,0.78,0.78,0.78,0.78,1,0
06MAGNA,0,20110204,122302,0.78,0.78,0.78,0.78,8,0
06MAGNA,0,20110204,122623,0.78,0.78,0.78,0.78,5,0
06MAGNA,0,20110204,130641,0.78,0.78,0.78,0.78,4,0
06MAGNA,0,20110204,131938,0.79,0.79,0.79,0.79,45543,0
06MAGNA,0,20110204,131948,0.79,0.79,0.79,0.79,2726,0
06MAGNA,0,20110204,132015,0.80,0.80,0.80,0.80,13000,0
06MAGNA,0,20110204,132050,0.80,0.80,0.80,0.80,3000,0
06MAGNA,0,20110204,133840,0.78,0.78,0.78,0.78,5,0
06MAGNA,0,20110204,140205,0.78,0.78,0.78,0.78,4,0
06MAGNA,0,20110204,143033,0.78,0.78,0.78,0.78,8991,0
06MAGNA,0,20110204,143527,0.78,0.78,0.78,0.78,4679,0
06MAGNA,0,20110204,143635,0.78,0.78,0.78,0.78,2330,0
06MAGNA,0,20110204,144946,0.78,0.78,0.78,0.78,6089,0
06MAGNA,0,20110204,151313,0.78,0.78,0.78,0.78,950,0
06MAGNA,0,20110204,153436,0.78,0.78,0.78,0.78,1000,0
06MAGNA,0,20110204,153909,0.78,0.78,0.78,0.78,1000,0
06MAGNA,0,20110204,154139,0.78,0.78,0.78,0.78,2050,0
08OCTAVA,0,20110204,091719,2.12,2.12,2.12,2.12,80,0
08OCTAVA,0,20110204,091746,2.10,2.10,2.10,2.10,2,0
08OCTAVA,0,20110204,092009,2.10,2.10,2.10,2.10,9,0
08OCTAVA,0,20110204,095520,2.10,2.10,2.10,2.10,20,0
08OCTAVA,0,20110204,111840,2.11,2.11,2.11,2.11,504,0
08OCTAVA,0,20110204,113952,2.10,2.10,2.10,2.10,1,0
08OCTAVA,0,20110204,114020,2.10,2.10,2.10,2.10,4500,0
08OCTAVA,0,20110204,114055,2.11,2.11,2.11,2.11,2201,0
08OCTAVA,0,20110204,114316,2.12,2.12,2.12,2.12,369,0
08OCTAVA,0,20110204,122329,2.11,2.11,2.11,2.11,8,0
08OCTAVA,0,20110204,122654,2.11,2.11,2.11,2.11,5,0
08OCTAVA,0,20110204,132236,2.11,2.11,2.11,2.11,51,0
08OCTAVA,0,20110204,133934,2.11,2.11,2.11,2.11,5,0
08OCTAVA,0,20110204,135552,2.11,2.11,2.11,2.11,1,0
08OCTAVA,0,20110204,140330,2.11,2.11,2.11,2.11,4,0
08OCTAVA,0,20110204,150439,2.11,2.11,2.11,2.11,8000,0
08OCTAVA,0,20110204,151142,2.11,2.11,2.11,2.11,2000,0
08OCTAVA,0,20110204,152324,2.13,2.13,2.12,2.12,1001,0
08OCTAVA,0,20110204,164405,2.11,2.11,2.11,2.11,13716,0
08OCTAVA,0,20110204,165256,2.11,2.11,2.11,2.11,6284,0
08OCTAVA,0,20110204,173005,2.12,2.12,2.12,2.12,636,0
11BIT,0,20110204,090010,11.11,11.11,11.11,11.11,40,0
11BIT,0,20110204,091243,11.12,11.12,11.01,11.01,326,0
11BIT,0,20110204,091636,11.01,11.01,11.01,11.01,20,0
11BIT,0,20110204,092344,11.01,11.01,11.00,11.00,485,0
11BIT,0,20110204,092921,10.90,10.90,10.90,10.90,300,0
11BIT,0,20110204,093212,10.89,10.89,10.89,10.89,50,0
11BIT,0,20110204,102433,10.89,10.89,10.89,10.89,70,0
11BIT,0,20110204,103820,10.89,10.90,10.89,10.90,865,0
11BIT,0,20110204,104855,10.91,10.91,10.91,10.91,71,0
11BIT,0,20110204,104929,10.90,10.90,10.90,10.90,129,0
11BIT,0,20110204,105224,11.00,11.00,11.00,11.00,15,0
11BIT,0,20110204,113119,10.90,11.00,10.90,11.00,685,0
11BIT,0,20110204,113825,11.30,11.30,11.30,11.30,1,0
