06MAGNA,0,20101008,090007,0.88,0.88,0.88,0.88,10255,0
06MAGNA,0,20101008,090540,0.88,0.88,0.88,0.88,2800,0
06MAGNA,0,20101008,093203,0.87,0.87,0.87,0.87,3,0
06MAGNA,0,20101008,093417,0.87,0.87,0.87,0.87,11257,0
06MAGNA,0,20101008,093551,0.87,0.87,0.87,0.87,900,0
06MAGNA,0,20101008,093649,0.87,0.87,0.87,0.87,5000,0
06MAGNA,0,20101008,093810,0.87,0.87,0.87,0.87,1020,0
06MAGNA,0,20101008,093847,0.87,0.87,0.87,0.87,5000,0
06MAGNA,0,20101008,094244,0.87,0.87,0.87,0.87,2300,0
06MAGNA,0,20101008,094245,0.87,0.87,0.87,0.87,1225,0
06MAGNA,0,20101008,095925,0.88,0.88,0.88,0.88,2500,0
06MAGNA,0,20101008,103727,0.88,0.88,0.88,0.88,5445,0
06MAGNA,0,20101008,104128,0.88,0.88,0.88,0.88,6,0
06MAGNA,0,20101008,104236,0.88,0.88,0.88,0.88,449,0
06MAGNA,0,20101008,105656,0.88,0.88,0.88,0.88,215,0
06MAGNA,0,20101008,110333,0.88,0.88,0.88,0.88,400,0
06MAGNA,0,20101008,112802,0.87,0.87,0.87,0.87,1104,0
06MAGNA,0,20101008,113103,0.87,0.87,0.87,0.87,16,0
06MAGNA,0,20101008,113219,0.87,0.87,0.87,0.87,4,0
06MAGNA,0,20101008,114532,0.87,0.87,0.87,0.87,3,0
06MAGNA,0,20101008,115555,0.88,0.88,0.88,0.88,2400,0
06MAGNA,0,20101008,120821,0.88,0.88,0.88,0.88,1000,0
06MAGNA,0,20101008,122612,0.87,0.87,0.87,0.87,11,0
06MAGNA,0,20101008,122936,0.87,0.87,0.87,0.87,3,0
06MAGNA,0,20101008,125353,0.87,0.87,0.87,0.87,3,0
06MAGNA,0,20101008,130059,0.87,0.87,0.87,0.87,3,0
06MAGNA,0,20101008,133809,0.87,0.87,0.87,0.87,1000,0
06MAGNA,0,20101008,135848,0.87,0.87,0.87,0.87,240,0
06MAGNA,0,20101008,140415,0.87,0.87,0.87,0.87,5,0
06MAGNA,0,20101008,150054,0.87,0.87,0.87,0.87,5919,0
06MAGNA,0,20101008,150409,0.87,0.87,0.87,0.87,1801,0
06MAGNA,0,20101008,150823,0.88,0.88,0.88,0.88,113,0
06MAGNA,0,20101008,151731,0.87,0.87,0.87,0.87,15,0
06MAGNA,0,20101008,155519,0.87,0.87,0.87,0.87,2000,0
06MAGNA,0,20101008,160858,0.87,0.87,0.87,0.87,1000,0
06MAGNA,0,20101008,162005,0.88,0.88,0.88,0.88,300,0
08OCTAVA,0,20101008,093242,2.25,2.25,2.25,2.25,3,0
08OCTAVA,0,20101008,104219,2.25,2.25,2.25,2.25,6,0
08OCTAVA,0,20101008,113128,2.25,2.25,2.25,2.25,16,0
08OCTAVA,0,20101008,114613,2.25,2.25,2.25,2.25,3,0
