01NFI,0,20080403,093004,2.46,2.46,2.46,2.46,12,0
01NFI,0,20080403,093210,2.46,2.46,2.46,2.46,187,0
01NFI,0,20080403,095119,2.43,2.43,2.42,2.42,500,0
01NFI,0,20080403,121818,2.40,2.42,2.40,2.42,704,0
01NFI,0,20080403,123342,2.40,2.40,2.40,2.40,3,0
01NFI,0,20080403,131734,2.40,2.40,2.40,2.40,9,0
01NFI,0,20080403,140758,2.41,2.41,2.41,2.41,877,0
01NFI,0,20080403,142217,2.40,2.41,2.40,2.41,2000,0
01NFI,0,20080403,143322,2.40,2.40,2.40,2.40,3340,0
01NFI,0,20080403,143357,2.38,2.38,2.37,2.37,1660,0
01NFI,0,20080403,144648,2.37,2.37,2.37,2.37,4,0
01NFI,0,20080403,144910,2.36,2.37,2.36,2.37,2000,0
01NFI,0,20080403,150603,2.44,2.44,2.44,2.44,3,0
01NFI,0,20080403,151512,2.37,2.37,2.37,2.37,4,0
01NFI,0,20080403,160135,2.39,2.39,2.39,2.39,300,0
01NFI,0,20080403,162005,2.40,2.40,2.40,2.40,200,0
04PRO,0,20080403,093005,5.22,5.22,5.22,5.22,12,0
04PRO,0,20080403,094708,5.42,5.42,5.42,5.42,1000,0
04PRO,0,20080403,102046,5.42,5.42,5.42,5.42,600,0
04PRO,0,20080403,103404,5.42,5.42,5.42,5.42,200,0
04PRO,0,20080403,105201,5.50,5.50,5.45,5.45,344,0
04PRO,0,20080403,123342,5.35,5.35,5.35,5.35,3,0
04PRO,0,20080403,131837,5.39,5.39,5.39,5.39,9,0
04PRO,0,20080403,140710,5.38,5.39,5.38,5.39,791,0
04PRO,0,20080403,142409,5.38,5.38,5.38,5.38,247,0
04PRO,0,20080403,144648,5.36,5.36,5.36,5.36,4,0
04PRO,0,20080403,151512,5.36,5.36,5.36,5.36,4,0
04PRO,0,20080403,154752,5.36,5.36,5.36,5.36,150,0
04PRO,0,20080403,160736,5.38,5.38,5.38,5.38,1000,0
04PRO,0,20080403,160809,5.38,5.38,5.38,5.38,726,0
04PRO,0,20080403,162007,5.48,5.48,5.48,5.48,170,0
04PRO,0,20080403,162549,5.48,5.48,5.48,5.48,158,0
05VICT,0,20080403,093006,2.36,2.36,2.36,2.36,12,0
05VICT,0,20080403,093042,2.47,2.47,2.47,2.47,2,0
05VICT,0,20080403,101604,2.42,2.42,2.42,2.42,1,0
05VICT,0,20080403,110357,2.40,2.40,2.40,2.40,600,0
05VICT,0,20080403,111617,2.40,2.40,2.40,2.40,1750,0
05VICT,0,20080403,111722,2.40,2.40,2.40,2.40,3200,0
05VICT,0,20080403,112003,2.40,2.40,2.40,2.40,1500,0
05VICT,0,20080403,112622,2.40,2.40,2.40,2.40,764,0
05VICT,0,20080403,122613,2.46,2.46,2.46,2.46,800,0
05VICT,0,20080403,123342,2.42,2.42,2.42,2.42,3,0
05VICT,0,20080403,131637,2.46,2.46,2.46,2.46,1859,0
05VICT,0,20080403,131912,2.40,2.40,2.40,2.40,9,0
05VICT,0,20080403,140358,2.37,2.39,2.37,2.39,4974,0
